datetime,value
11/07/12 03:26,3.56184
11/07/12 03:36,3.5694900000000005
11/07/12 03:46,3.2436000000000007
11/07/12 03:56,2.601
11/07/12 04:06,2.5474500000000004
11/07/12 04:16,3.18699
11/07/12 04:26,2.58111
11/07/12 04:36,2.70963
11/07/12 04:46,2.32101
11/07/12 04:56,2.12211
11/07/12 05:06,2.7019800000000003
11/07/12 05:16,2.90853
11/07/12 05:26,3.0630599999999997
11/07/12 05:36,3.4073100000000003
11/07/12 05:46,3.44709
11/07/12 05:56,2.6423099999999997
11/07/12 06:06,2.40975
11/07/12 06:16,2.5459199999999997
11/07/12 06:26,2.5229700000000004
11/07/12 06:36,3.06
11/07/12 06:46,2.40516
11/07/12 06:56,1.9232100000000003
11/07/12 07:06,2.10528
11/07/12 07:16,2.17872
11/07/12 07:26,1.8130499999999998
11/07/12 07:36,2.40516
11/07/12 07:46,3.50829
11/07/12 07:56,2.9804399999999998
11/07/12 08:06,3.4991100000000004
11/07/12 08:16,3.15333
11/07/12 08:26,2.58723
11/07/12 08:36,2.97738
11/07/12 08:46,4.08663
11/07/12 08:56,3.7760400000000005
11/07/12 09:06,3.57102
11/07/12 09:16,3.17781
11/07/12 09:26,4.311540000000001
11/07/12 09:36,4.02849
11/07/12 09:46,4.219740000000001
11/07/12 09:56,3.54195
11/07/12 10:06,4.35132
11/07/12 10:16,5.58603
11/07/12 10:26,7.1573400000000005
11/07/12 10:36,6.271470000000001
11/07/12 10:46,6.450480000000001
11/07/12 10:56,6.5943
11/07/12 11:06,6.840629999999999
11/07/12 11:16,4.046849999999999
11/07/12 11:26,4.712400000000001
11/07/12 11:36,4.695570000000001
11/07/12 11:46,7.04259
11/07/12 11:56,7.90704
11/07/12 12:06,5.45751
11/07/12 12:16,7.49547
11/07/12 12:26,7.22313
11/07/12 12:36,6.45813
11/07/12 12:46,7.8703199999999995
11/07/12 12:56,8.51904
11/07/12 13:06,8.28801
11/07/12 13:16,6.98751
11/07/12 13:26,5.90274
11/07/12 13:36,5.80023
11/07/12 13:46,4.3635600000000005
11/07/12 13:56,5.244840000000001
11/07/12 14:06,6.718230000000001
11/07/12 14:16,5.114790000000001
11/07/12 14:26,5.012280000000001
11/07/12 14:36,5.295329999999999
11/07/12 14:46,5.758920000000001
11/07/12 14:56,6.549930000000001
11/07/12 15:06,6.523920000000001
11/07/12 15:16,6.891120000000001
11/07/12 15:26,6.441300000000001
11/07/12 15:36,5.65641
11/07/12 15:46,4.779719999999999
11/07/12 15:56,4.09581
11/07/12 16:06,4.14936
11/07/12 16:16,8.71641
11/07/12 16:26,10.2204
11/07/12 16:36,8.437949999999999
11/07/12 16:46,7.65
11/07/12 16:56,7.3776600000000006
11/07/12 17:06,5.714550000000001
11/07/12 17:16,7.09002
11/07/12 17:26,10.12095
11/07/12 17:36,13.81131
11/07/12 17:46,10.38258
11/07/12 17:56,10.275479999999998
11/07/12 18:06,7.92081
11/07/12 18:16,5.8293
11/07/12 18:26,7.7112
11/07/12 18:36,9.62523
11/07/12 18:46,15.34743
11/07/12 18:56,15.338250000000002
11/07/12 19:06,10.78344
11/07/12 19:16,10.102590000000001
11/07/12 19:26,8.447129999999998
11/07/12 19:36,7.5979800000000015
11/07/12 19:46,8.77302
11/07/12 19:56,8.543520000000001
